"CustomerID","Recency","Frequency","Monetary","Cluster.HC","Cluster.NHC","Cluster.DT"
"14214",52,5,190.876,"5","2","2"
"14215",33,6,298.286666666667,"5","5","2"
"14216",25,4,459.825,"1","5","1"
"14217",23,17,117.94,"1","5","4"
"14218",64,1,169.48,"4","6","1"
"14219",26,1,89.94,"4","6","1"
"14220",269,2,316.2,"4","1","5"
"14221",64,9,381.422222222222,"1","5","2"
"14222",199,1,683.17,"3","1","5"
"14223",114,3,330.376666666667,"4","2","3"
"14224",132,4,252.4325,"2","2","3"
"14226",50,5,442.958,"2","5","2"
"14227",48,10,328.986,"1","5","2"
"14229",73,3,515.733333333333,"2","3","1"
"14231",205,3,308.57,"4","1","5"
"14232",64,5,404.934,"2","2","2"
"14233",71,4,365.68,"2","2","1"
"14234",44,4,187.25,"5","2","1"
"14235",97,5,628.972,"2","3","2"
"14236",102,2,245.43,"4","6","3"
"14237",395,1,161,"3","4","6"
"14238",348,1,146.85,"3","4","6"
"14239",65,11,216.440909090909,"1","2","4"
"14240",52,2,445.17,"5","3","1"
"14241",205,1,213.7,"3","1","5"
"14242",256,2,140.275,"4","4","5"
"14243",30,10,257.347,"1","5","2"
"14245",241,2,841.725,"2","3","5"
"14246",132,3,491.353333333333,"2","3","3"
"14247",300,1,136.77,"3","4","5"
"14248",340,1,302.58,"3","1","6"
"14250",29,3,634.683333333333,"1","3","1"
"14251",23,5,575.94,"1","5","2"
"14256",282,2,484.53,"2","1","5"
"14257",86,5,617.604,"2","3","2"
"14258",31,9,1369.55333333333,"1","5","2"
"14259",163,1,120,"4","4","3"
"14261",72,2,581.725,"2","3","1"
"14262",30,8,327.27875,"1","5","2"
"14264",176,2,166.985,"4","4","3"
"14265",131,2,265.09,"2","1","3"
"14267",184,3,505.413333333333,"2","3","3"
"14270",353,1,492.65,"3","1","6"
"14271",247,1,112.32,"4","4","5"
"14272",95,2,218.98,"4","6","1"
"14273",73,4,124.3925,"5","2","1"
"14276",120,3,373.246666666667,"2","3","3"
"14277",37,3,1384.93333333333,"1","3","1"
"14280",218,1,134.04,"4","4","5"
"14282",25,15,221.309333333333,"1","5","4"
"14284",52,2,297.625,"5","6","1"
"14285",43,4,477.5025,"5","5","1"
"14286",45,3,1536.11666666667,"1","3","1"
"14287",30,3,58.8766666666667,"4","2","1"
"14288",235,1,426.6,"3","1","5"
"14289",30,6,149.226666666667,"1","2","2"
"14290",33,5,462.93,"1","5","2"
"14291",23,11,353.022727272727,"1","5","4"
"14292",29,9,541.325555555556,"1","5","2"
"14293",25,4,261.64,"5","2","1"
"14295",62,1,166.2,"4","6","1"
"14297",39,4,326.3325,"5","2","1"
"14299",30,9,440.624444444444,"1","5","2"
"14300",40,1,43.2,"4","6","1"
"14301",139,1,640.14,"6","3","3"
"14304",244,1,383.45,"3","1","5"
"14305",93,3,614.653333333333,"2","3","1"
"14306",73,2,1046.66,"1","3","1"
"14307",110,6,499.286666666667,"2","3","3"
"14309",30,9,260.525555555556,"1","5","2"
"14311",264,1,310.26,"3","1","5"
"14312",68,6,268.598333333333,"2","2","2"
"14314",128,1,120,"4","4","3"
"14315",66,6,386.188333333333,"2","5","2"
"14317",86,1,508.58,"6","3","1"
"14320",228,2,238.895,"4","1","5"
"14321",32,5,303.15,"5","2","2"
"14323",136,2,302.53,"2","1","3"
"14326",264,1,183.85,"3","1","5"
"14327",185,1,311.65,"3","1","3"
"14329",39,7,710.748571428571,"1","5","2"
"14331",146,2,231.33,"4","1","3"
"14332",44,3,275.07,"5","2","1"
"14333",89,1,415.2,"6","3","1"
"14334",38,8,316.96375,"1","5","2"
"14335",38,2,227.43,"5","6","1"
"14336",38,4,403.7275,"5","2","1"
"14338",183,2,294.11,"4","1","3"
"14339",264,1,309.52,"3","1","5"
"14340",240,1,134.7,"4","4","5"
"14341",67,8,270.8725,"1","2","2"
"14342",43,4,167.14,"5","2","1"
"14344",149,8,111.24125,"5","2","3"
"14345",60,1,108.98,"4","6","1"
"14346",142,2,501.31,"2","3","3"
"14348",282,1,409.57,"3","1","5"
"14349",32,1,133.5,"4","6","1"
"14350",296,1,282.93,"3","1","5"
"14351",186,1,51,"4","4","3"
"14352",179,4,269.74,"4","1","3"
"14353",237,1,90.6,"4","4","5"
"14354",27,2,81.81,"4","6","1"
"14355",387,1,174.4,"3","1","6"
"14356",101,2,350.615,"2","3","3"
"14357",65,1,218.88,"6","6","1"
"14359",41,3,304.06,"5","2","1"
"14360",53,4,529.5075,"5","3","1"
"14362",44,1,151.5,"4","6","1"
"14364",130,8,464.66875,"2","5","3"
"14367",30,16,571.53875,"1","5","4"
"14368",341,1,155,"3","4","6"
"14371",317,1,100.5,"4","4","6"
"14373",380,1,76.55,"4","4","6"
"14375",207,1,224.88,"3","1","5"
"14377",213,2,308.525,"4","1","5"
"14379",66,2,149.2,"4","6","1"
"14381",74,1,202.68,"6","6","1"
"14382",48,1,607.06,"6","3","1"
"14383",60,3,402.43,"5","3","1"
"14385",31,3,67.37,"4","2","1"
"14386",318,1,142.4,"3","4","6"
"14387",54,3,561.516666666667,"5","3","1"
"14388",32,8,396.5675,"1","5","2"
"14389",87,2,490.53,"2","3","1"
"14390",32,9,502.56,"1","5","2"
"14393",240,1,67.95,"4","4","5"
"14395",24,9,386.24,"1","5","2"
"14396",87,2,242.12,"4","6","1"
"14397",24,19,137.524210526316,"1","5","4"
"14400",171,1,574.7,"3","1","3"
"14401",26,13,302.667692307692,"1","5","4"
"14403",152,4,368.9525,"2","3","3"
"14404",55,6,240.228333333333,"1","2","2"
"14406",141,1,135.95,"4","4","3"
"14407",129,6,359.621666666667,"2","2","3"
"14408",32,7,371.29,"1","5","2"
"14409",93,6,329.591666666667,"2","2","2"
"14410",114,9,121.132222222222,"5","2","3"
"14411",332,1,1063,"2","1","6"
"14412",64,2,385.015,"2","3","1"
"14413",384,1,121.05,"4","4","6"
"14414",113,7,206.111428571429,"5","2","3"
"14415",23,13,448.859230769231,"1","5","4"
"14416",44,2,245.11,"5","6","1"
"14418",25,3,642.63,"1","3","1"
"14419",32,6,174.951666666667,"1","2","2"
"14420",121,1,387.52,"6","1","3"
"14421",79,2,406.555,"2","3","1"
"14422",22,6,710.606666666667,"1","5","2"
"14423",240,1,265.2,"3","1","5"
"14424",39,1,322.08,"6","6","1"
"14426",45,10,445.407,"1","5","2"
"14427",72,2,181.67,"4","6","1"
"14428",29,5,240.392,"5","2","2"
"14431",324,1,470.36,"3","1","6"
"14432",31,6,362.216666666667,"5","5","2"
"14434",43,6,228.8,"1","2","2"
"14436",120,1,89.06,"4","4","3"
"14437",387,1,63,"4","4","6"
"14438",328,1,131.9,"4","4","6"
"14439",341,1,2661.24,"2","3","6"
"14440",30,5,454.536,"1","5","2"
"14441",22,4,428.2225,"1","5","1"
"14442",226,2,794.91,"2","3","5"
"14443",75,4,355.05,"2","2","1"
"14446",22,4,249.2275,"5","2","1"
"14447",40,5,226.006,"5","2","2"
"14448",31,2,173.675,"5","6","1"
"14449",40,4,220.215,"5","2","1"
"14450",202,3,153.816666666667,"4","4","5"
"14451",82,2,320,"2","6","1"
"14452",32,2,123.29,"4","6","1"
"14453",212,1,115.26,"4","4","5"
"14456",27,9,330.15,"1","5","2"
"14457",332,1,113.64,"4","4","6"
"14459",177,1,1837.92,"2","3","3"
"14460",132,2,183.45,"4","4","3"
"14461",170,3,689.753333333333,"2","3","3"
"14462",88,11,179.953636363636,"5","2","4"
"14463",120,3,176.54,"4","2","3"
"14465",268,3,344.846666666667,"4","1","5"
"14466",51,7,324.628571428571,"1","5","2"
"14467",39,4,149.065,"5","2","1"
"14470",33,2,219.77,"5","6","1"
"14472",125,8,229.74875,"5","2","3"
"14473",96,2,117.17,"4","4","1"
"14474",68,1,547.66,"6","3","1"
"14475",93,3,287.816666666667,"4","2","1"
"14476",279,1,193,"3","1","5"
"14477",41,3,321.866666666667,"5","2","1"
"14479",275,2,158.125,"4","4","5"
"14480",33,1,279.05,"4","6","1"
"14481",186,2,318.255,"4","1","3"
"14482",40,6,325.243333333333,"5","5","2"
"14483",303,1,137.1,"3","4","5"
"14484",72,1,321.92,"6","6","1"
"14485",60,1,162.8,"4","6","1"
"14487",48,6,190.913333333333,"5","2","2"
"14488",89,1,1064.28,"6","3","1"
"14489",229,1,442.58,"3","1","5"
"14491",197,2,170.465,"4","4","5"
"14493",29,5,473.678,"1","5","2"
"14494",47,1,139.56,"4","6","1"
"14495",72,2,61.9,"4","4","1"
"14496",333,2,269.405,"4","1","6"
"14497",331,1,475.37,"3","1","6"
"14498",64,5,391.464,"2","2","2"
"14499",48,3,266.83,"5","2","1"
"14500",110,3,118.95,"4","4","3"
"14501",205,2,120.565,"4","4","5"
"14502",41,11,219.616363636364,"1","5","4"
"14503",25,6,579.785,"1","5","2"
"14504",69,4,168.315,"5","2","1"
"14505",39,8,724.595,"1","5","2"
"14506",39,5,386.9,"5","5","2"
"14507",45,6,223.73,"1","2","2"
"14508",44,2,134.025,"4","6","1"
"14511",33,5,262.962,"5","2","2"
"14512",209,2,137.64,"4","4","5"
"14513",122,3,151.863333333333,"4","2","3"
"14514",83,3,330.066666666667,"4","2","1"
"14515",39,6,346.148333333333,"5","5","2"
"14517",55,2,165.225,"4","6","1"
"14518",86,1,174.37,"4","6","1"
"14520",23,2,135.3,"4","6","1"
"14522",46,4,243.635,"5","2","1"
"14523",130,1,241.09,"6","1","3"
"14524",53,9,200.675555555556,"1","2","2"
"14525",41,9,467.74,"1","5","2"
"14528",59,1,364.22,"6","6","1"
"14529",82,3,192.87,"4","2","1"
"14530",47,6,472.868333333333,"2","5","2"
"14532",258,4,220.075,"4","1","5"
"14533",46,7,278.531428571429,"1","2","2"
"14534",24,18,241.807777777778,"1","5","4"
"14535",82,3,951.613333333333,"1","3","1"
"14536",281,1,168.4,"3","4","5"
"14537",79,1,355.56,"6","6","1"
"14538",86,2,194.125,"4","6","1"
"14539",37,2,268.74,"5","6","1"
"14540",31,3,317.553333333333,"5","2","1"
"14541",80,8,171.8125,"5","2","2"
"14542",207,1,103.25,"4","4","5"
"14543",50,16,224.983125,"1","5","4"
"14544",46,2,1002.15,"1","3","1"
"14546",27,5,512.046,"1","5","2"
"14547",25,8,488.35125,"1","5","2"
"14548",172,2,326.4,"4","1","3"
"14549",333,1,278.49,"3","1","6"
"14550",32,2,378.685,"5","6","1"
"14551",40,2,93.115,"4","6","1"
"14552",173,1,164.22,"4","4","3"
"14553",41,5,171.854,"5","2","2"
"14554",32,4,564.1975,"1","5","1"
"14555",79,2,156.27,"4","6","1"
"14557",107,1,788.38,"6","3","3"
"14560",29,22,101.716818181818,"1","5","4"
"14561",97,3,360.253333333333,"2","3","1"
"14562",25,18,278.153888888889,"1","5","4"
"14565",117,4,731.43,"2","3","3"
"14566",132,1,1074,"2","3","3"
"14567",78,2,765.18,"2","3","1"
"14569",23,1,227.39,"4","6","1"
"14570",302,2,102.13,"4","4","5"
"14572",25,7,396.734285714286,"1","5","2"
"14573",201,8,204.24625,"4","2","5"
"14576",394,1,35.4,"4","4","6"
"14577",34,4,212.8475,"5","2","1"
"14578",25,1,168.63,"4","6","1"
"14581",38,1,138.6,"4","6","1"
"14582",62,1,114.11,"4","6","1"
"14583",27,5,190.28,"5","2","2"
"14584",191,4,258.265,"4","1","3"
"14585",72,1,157.05,"4","6","1"
"14586",298,1,237.36,"3","1","5"
"14587",40,9,169.948888888889,"1","2","2"
"14589",393,1,39.75,"4","4","6"
"14591",37,4,317.6725,"5","2","1"
"14592",57,3,183.796666666667,"4","2","1"
"14593",43,3,197.216666666667,"5","2","1"
"14594",29,2,181.665,"5","6","1"
"14595",41,6,286.913333333333,"5","2","2"
"14597",33,2,433.12,"5","6","1"
"14598",66,1,221.97,"6","6","1"
"14600",327,1,393.33,"3","1","6"
"14601",32,1,207,"4","6","1"
"14603",296,1,660,"3","1","5"
"14607",37,14,1146.03571428571,"1","5","4"
"14608",26,4,446.2875,"1","5","1"
"14609",94,4,150.39,"4","2","1"
"14616",264,3,135.36,"4","4","5"
"14618",31,3,184.48,"5","2","1"
"14619",267,1,394.44,"3","1","5"
"14620",227,2,206.39,"4","1","5"
"14621",23,5,357.672,"5","5","2"
"14622",206,1,282.78,"3","1","5"
"14623",54,5,177.34,"5","2","2"
"14624",79,2,112.925,"4","6","1"
"14625",218,2,449.815,"2","1","5"
"14626",45,4,697.8175,"1","3","1"
"14628",113,2,335.98,"2","1","3"
"14629",26,2,477.63,"5","6","1"
"14631",72,3,335.66,"4","2","1"
"14632",284,1,114.56,"4","4","5"
"14633",288,1,344.9,"3","1","5"
"14636",58,2,304.925,"5","6","1"
"14638",72,1,443.6,"6","3","1"
"14639",74,6,494.765,"2","5","2"
"14640",46,6,347.43,"5","5","2"
"14641",43,1,110.46,"4","6","1"
"14642",80,1,96.12,"4","4","1"
"14643",192,2,338.505,"4","1","3"
"14644",89,2,415.38,"2","3","1"
"14645",178,2,286.845,"4","1","3"
"14647",223,1,236.04,"3","1","5"
"14649",26,4,348.66,"5","5","1"
"14651",89,2,326.875,"2","6","1"
"14652",99,1,111.23,"4","4","1"
"14653",23,7,275.235714285714,"5","5","2"
"14655",30,4,483.0575,"5","5","1"
"14656",191,2,145.525,"4","4","3"
"14657",39,4,210.805,"5","2","1"
"14658",27,2,123.575,"4","6","1"
"14659",30,9,273.753333333333,"1","5","2"
"14660",108,2,142.87,"4","4","3"
"14661",48,1,97.75,"4","6","1"
"14662",50,4,185.3425,"5","2","1"
"14664",41,2,314.21,"5","6","1"
"14665",82,5,367.14,"2","2","2"
"14666",46,1,177.4,"4","6","1"
"14667",32,25,361.2436,"1","5","4"
"14669",263,3,414.846666666667,"4","1","5"
"14670",302,2,192.505,"4","1","5"
"14672",256,2,382.775,"2","1","5"
"14673",25,5,347.28,"5","5","2"
"14675",38,1,588.45,"6","3","1"
"14676",53,6,424.706666666667,"2","5","2"
"14680",47,16,1693.335,"1","5","4"
"14681",93,3,166.316666666667,"4","2","1"
"14682",209,2,26,"4","4","5"
"14684",47,5,239.792,"5","2","2"
"14687",128,1,628.38,"6","3","3"
"14688",29,21,261.166666666667,"1","5","4"
"14689",230,1,112.8,"4","4","5"
"14690",66,2,169.225,"4","6","1"
"14691",52,5,422.866,"2","5","2"
"14692",159,4,147.8875,"4","4","3"
"14693",286,1,172.9,"3","1","5"
"14696",26,7,290.164285714286,"5","5","2"
"14697",240,2,85.93,"4","4","5"
"14698",23,5,243.454,"5","2","2"
"14699",236,1,109.13,"4","4","5"
"14700",54,3,731.7,"1","3","1"
"14701",32,9,278.948888888889,"1","5","2"
"14702",23,17,191.061176470588,"1","5","4"
"14703",36,1,318.17,"6","6","1"
"14704",41,7,209.044285714286,"1","2","2"
"14708",24,3,375.456666666667,"5","2","1"
"14709",37,13,354.941538461538,"1","5","4"
"14710",36,4,149.35,"5","2","1"
"14711",32,11,257.533636363636,"1","5","4"
"14712",51,3,305.69,"5","2","1"
"14713",31,11,241.261818181818,"1","5","4"
"14714",46,1,160.19,"4","6","1"
"14715",46,4,216.845,"5","2","1"
"14716",65,2,147.905,"4","6","1"
"14719",23,5,315.608,"5","5","2"
"14720",27,3,218.67,"5","2","1"
"14722",169,1,180.42,"4","1","3"
"14723",32,6,181.515,"1","2","2"
"14725",46,1,655.58,"6","3","1"
"14727",296,1,268.58,"3","1","5"
"14729",395,1,308.45,"3","1","6"
"14730",23,8,235.00875,"1","5","2"
"14731",69,3,111.806666666667,"4","2","1"
"14732",30,8,334.62375,"1","5","2"
"14733",38,12,796.735833333333,"1","5","4"
"14737",25,3,388.183333333333,"5","2","1"
"14738",64,7,187.778571428571,"5","2","2"
"14739",26,7,555.325714285714,"1","5","2"
"14740",219,3,482.736666666667,"2","1","5"
"14741",33,6,233.39,"5","2","2"
"14744",38,7,157.14,"1","2","2"
"14745",134,5,244.052,"2","2","3"
"14747",271,1,328.2,"3","1","5"
"14748",51,5,279.61,"5","2","2"
"14752",65,1,389.64,"6","6","1"
"14753",109,1,563.15,"6","3","3"
"14754",66,2,319.025,"2","6","1"
"14755",31,11,455.48,"1","5","4"
"14756",37,1,738.96,"6","3","1"
"14757",97,1,420.5,"6","3","1"
"14758",166,4,371.015,"2","1","3"
"14759",26,3,537.74,"1","5","1"
"14760",319,1,89.2,"4","4","6"
"14761",80,2,127.95,"4","6","1"
"14762",285,1,300.52,"3","1","5"
"14764",68,1,248.3,"6","6","1"
"14765",51,3,84.7033333333333,"4","2","1"
"14766",30,6,405.428333333333,"1","5","2"
"14768",39,2,96.3,"4","6","1"
"14769",24,8,1297.54125,"1","5","2"
"14770",254,2,438.21,"2","1","5"
"14772",134,1,139.26,"4","4","3"
"14775",80,3,332.3,"4","2","1"
"14776",73,11,230.754545454545,"1","2","4"
"14778",149,2,365.43,"2","1","3"
"14779",302,3,128.716666666667,"4","4","5"
"14780",76,2,223.84,"4","6","1"
"14782",341,1,200.1,"3","1","6"
"14784",48,2,144.995,"4","6","1"
"14785",32,2,23.7,"4","4","1"
"14788",29,2,339.72,"5","6","1"
"14789",50,1,197.64,"4","6","1"
"14790",38,4,183.115,"5","2","1"
"14792",85,1,6.2,"4","4","1"
"14793",43,1,228.99,"4","6","1"
"14794",24,7,181.201428571429,"1","2","2"
"14795",188,1,131.45,"4","4","3"
"14796",23,17,468.073529411765,"1","5","4"
"14798",74,3,57.9133333333333,"4","4","1"
"14799",73,1,132.95,"4","6","1"
"14800",69,12,358.115833333333,"1","5","4"
"14801",83,1,184.39,"4","6","1"
"14803",184,3,277.6,"4","1","3"
"14804",30,1,353.27,"6","6","1"
"14805",37,4,136.6,"5","2","1"
"14806",97,1,178.09,"4","6","1"
"14808",61,8,336.6675,"1","5","2"
"14810",62,11,187.051818181818,"1","2","4"
"14813",391,2,72.615,"4","4","6"
"14815",58,2,377.07,"2","6","1"
"14816",219,1,271.85,"3","1","5"
"14817",222,2,494.22,"2","1","5"
"14818",95,3,217.3,"4","2","1"
"14819",86,2,136.035,"4","6","1"
"14820",43,4,126.8225,"5","2","1"
"14821",388,1,48.8,"4","4","6"
"14823",202,3,107.143333333333,"4","4","5"
"14824",32,4,255.9275,"5","2","1"
"14825",25,12,183.210833333333,"1","5","4"
"14828",218,3,713.253333333333,"2","3","5"
"14829",51,4,169.5125,"5","2","1"
"14830",75,1,188.88,"4","6","1"
"14834",39,6,286.716666666667,"5","2","2"
"14836",32,3,34.15,"4","2","1"
"14837",111,4,412.375,"2","3","3"
"14840",289,1,62.85,"4","4","5"
"14841",75,6,534.943333333333,"2","5","2"
"14842",65,4,706.1725,"1","3","1"
"14844",85,4,792.2525,"1","3","1"
"14847",170,1,288.6,"3","1","3"
"14849",43,25,316.5576,"1","5","4"
"14850",333,1,325.75,"3","1","6"
"14851",45,2,255.675,"5","6","1"
"14852",80,6,472.781666666667,"2","5","2"
"14853",46,2,237.9,"5","6","1"
"14854",100,7,391.432857142857,"2","2","3"
"14855",141,2,322.825,"2","1","3"
"14856",58,3,430.176666666667,"5","3","1"
"14857",81,2,586.56,"2","3","1"
"14859",34,4,338.435,"5","2","1"
"14860",41,1,170.32,"4","6","1"
"14861",74,1,125.79,"4","6","1"
"14862",47,2,420.6,"5","3","1"
"14863",51,1,266.76,"6","6","1"
"14865",29,2,26.1,"4","4","1"
"14866",32,12,1199.15833333333,"1","5","4"
"14867",207,3,236.76,"4","1","5"
"14868",25,8,369.19875,"1","5","2"
"14869",30,2,358.225,"5","6","1"
"14870",283,1,327.25,"3","1","5"
"14871",25,4,125.32,"5","2","1"
"14873",232,1,519.68,"3","1","5"
"14875",129,2,732.66,"2","3","3"
"14878",34,9,164.01,"1","2","2"
"14880",99,3,230.196666666667,"4","2","1"
"14881",41,1,255.4,"4","6","1"
"14882",48,2,294.85,"5","6","1"
"14883",40,6,126.931666666667,"1","2","2"
"14885",153,1,765.32,"2","3","3"
"14886",274,1,364.8,"3","1","5"
"14887",101,1,1504,"2","3","3"
"14888",229,1,369.2,"3","1","5"
"14889",358,1,135.9,"3","4","6"
"14890",275,1,125.65,"4","4","5"
"14891",170,2,277.19,"4","1","3"
"14893",31,2,618.925,"5","3","1"
"14894",107,1,655.75,"6","3","3"
"14895",29,20,555.9155,"1","5","4"
"14896",226,2,234.385,"4","1","5"
"14897",29,4,341.595,"5","2","1"
"14898",45,6,209.101666666667,"1","2","2"
"14901",33,9,157.921111111111,"1","2","2"
"14902",47,1,332.66,"6","6","1"
"14903",43,5,558.286,"2","5","2"
"14904",24,2,507.72,"5","3","1"
"14905",179,2,308.075,"4","1","3"
"14907",25,7,497.885714285714,"1","5","2"
"14908",96,1,277.8,"6","6","1"
"14910",24,4,99.6375,"5","2","1"
"14912",38,2,384.605,"5","6","1"
"14913",57,4,304.3075,"5","2","1"
"14915",113,2,153.74,"4","4","3"
"14916",92,4,309.745,"2","2","1"
"14918",137,2,805.075,"2","3","3"
"14920",234,2,488.885,"2","1","5"
"14921",52,2,645.135,"2","3","1"
"14923",72,1,749.1,"6","3","1"
"14924",267,1,310.05,"3","1","5"
"14929",54,1,223.88,"6","6","1"
"14930",130,3,782.12,"2","3","3"
"14931",26,5,231.536,"5","2","2"
"14932",387,1,313.53,"3","1","6"
"14934",103,2,945.47,"2","3","3"
"14935",319,1,1784.71,"2","3","6"
"14936",55,8,1011.9275,"1","5","2"
"14937",78,3,540.626666666667,"2","3","1"
"14944",51,12,491.6875,"1","5","4"
"14946",36,1,100.9,"4","6","1"
"14947",94,2,145.41,"4","6","1"
"14948",45,6,183.661666666667,"5","2","2"
"14950",41,1,371.2,"6","6","1"
"14951",101,1,311.69,"6","6","3"
"14952",81,11,729.526363636364,"2","5","4"
"14953",47,1,268.78,"6","6","1"
"14954",34,1,294.85,"4","6","1"
"14957",275,1,58.49,"4","4","5"
"14958",169,3,161.243333333333,"4","4","3"
"14959",86,4,173.855,"4","2","1"
"14960",30,2,110.635,"4","6","1"
"14961",32,9,782.742222222222,"1","5","2"
"14962",292,1,126.7,"4","4","5"
"14963",31,5,294.468,"5","2","2"
"14964",269,1,206.21,"3","1","5"
"14965",118,2,291.715,"2","1","3"
"14966",36,1,183.02,"4","6","1"
"14967",71,1,463.8,"6","3","1"
"14968",52,1,147.59,"4","6","1"
"14970",90,4,398.015,"2","2","1"
"14971",57,3,364.743333333333,"5","2","1"
"14972",150,1,114.77,"4","4","3"
"14973",129,3,438.15,"2","3","3"
"14974",59,1,89.94,"4","6","1"
"14975",79,1,279.94,"6","6","1"
"14976",79,7,112.98,"5","2","2"
"14978",94,5,360.244,"2","2","2"
"14981",268,1,102.12,"4","4","5"
"14984",41,2,97.06,"4","6","1"
"14985",220,2,139.47,"4","4","5"
"14987",37,2,163.2,"5","6","1"
"14988",233,1,324.64,"3","1","5"
"14995",60,2,97.35,"4","6","1"
"14997",68,3,160.146666666667,"4","2","1"
"14998",192,2,205.31,"4","1","3"
"15000",69,1,490.52,"6","3","1"
"15002",137,4,404.065,"2","3","3"
"15004",169,1,1220.77,"2","3","3"
"15006",73,1,474.48,"6","3","1"
"15007",181,1,156.91,"4","4","3"
"15009",34,3,418.726666666667,"5","2","1"
"15010",57,1,308.94,"6","6","1"
"15012",75,2,184.505,"4","6","1"
"15014",65,2,128.835,"4","6","1"
"15016",194,1,170.04,"4","4","3"
"15017",55,1,125.58,"4","6","1"
"15018",60,3,154.203333333333,"4","2","1"
"15019",288,1,238.61,"3","1","5"
"15021",30,9,206.583333333333,"1","5","2"
"15022",33,4,213.0975,"5","2","1"
"15023",25,11,607.141818181818,"1","5","4"
"15024",31,10,161.858,"1","2","2"
"15025",55,1,361.96,"6","6","1"
"15026",102,3,153.533333333333,"4","2","3"
"15027",52,4,266.5375,"5","2","1"
"15028",30,4,155.295,"5","2","1"
"15030",93,2,259.14,"2","6","1"
"15031",26,4,155.435,"5","2","1"
"15032",278,3,1488.03333333333,"2","3","5"
"15033",26,10,254.671,"1","5","2"
"15034",37,8,533.27625,"1","5","2"
"15035",111,1,252.73,"6","1","3"
"15036",94,3,142.536666666667,"4","2","1"
"15038",80,6,107.065,"5","2","2"
"15041",192,1,176.98,"4","1","3"
"15042",221,1,135.93,"4","4","5"
"15043",53,1,537,"6","3","1"
"15044",41,17,444.557647058824,"1","5","4"
"15045",173,2,356.13,"2","1","3"
"15046",31,15,338.861333333333,"1","5","4"
"15047",291,1,343.62,"3","1","5"
"15048",87,4,95.25,"4","2","1"
"15049",295,1,121.17,"4","4","5"
"15050",47,3,579.23,"5","3","1"
"15051",45,3,455.916666666667,"5","3","1"
"15052",341,1,207.73,"3","1","6"
"15053",26,3,231.316666666667,"5","2","1"
"15054",34,2,146.33,"5","6","1"
"15057",297,2,744.75,"2","1","5"
"15058",47,11,190.421818181818,"1","2","4"
"15059",62,9,148.496666666667,"5","2","2"
"15060",30,4,73.4,"4","2","1"
"15062",93,4,233.14,"4","2","1"
"15063",235,1,370.8,"3","1","5"
"15065",59,4,785.3825,"1","3","1"
"15066",75,1,893.59,"6","3","1"
"15067",100,3,581.586666666667,"2","3","3"
"15068",68,2,276.68,"5","6","1"
"15069",201,1,1074.13,"2","3","5"
"15070",394,1,106.2,"4","4","6"
"15071",115,2,491.035,"2","3","3"
"15073",31,3,347.803333333333,"5","2","1"
"15074",127,1,735.67,"6","3","3"
"15075",99,1,773.03,"6","3","1"
"15076",194,1,880.85,"2","3","3"
"15079",234,4,223.9025,"4","1","5"
"15081",44,5,94.32,"5","2","2"
"15083",278,1,88.2,"4","4","5"
"15087",303,1,306.94,"3","1","5"
"15088",43,2,580.035,"5","3","1"
"15089",32,6,393.223333333333,"1","5","2"
"15090",330,1,381.32,"3","1","6"
"15091",89,1,480.71,"6","3","1"
"15092",237,2,228.905,"4","1","5"
"15093",40,6,766.17,"1","5","2"
"15095",125,4,342.65,"2","2","3"
"15096",64,1,219.39,"6","6","1"
"15097",26,1,248.08,"4","6","1"
"15099",106,1,392.93,"6","1","3"
"15100",355,3,292,"4","1","6"
"15101",30,2,158.765,"5","6","1"
"15103",53,2,351.68,"5","6","1"
"15104",218,2,496.77,"2","1","5"
"15105",40,7,326.232857142857,"1","5","2"
"15106",39,5,284.504,"5","2","2"
"15107",333,6,53.25,"4","4","6"
"15108",163,4,297.9625,"4","1","3"
"15109",267,1,468.35,"3","1","5"
"15110",45,4,249.025,"5","2","1"
"15111",51,3,522.493333333333,"5","3","1"
"15113",31,3,1169.81,"1","3","1"
"15114",52,10,276.056,"1","5","2"
"15115",40,1,340.11,"6","6","1"
"15116",39,4,338.1875,"5","2","1"
"15117",36,5,306.196,"5","2","2"
"15118",156,1,244.8,"6","1","3"
"15119",267,1,266.4,"3","1","5"
"15120",155,1,358.82,"3","1","3"
"15121",72,2,228.86,"4","6","1"
"15122",136,3,544.593333333333,"2","3","3"
"15123",29,2,1091.355,"1","3","1"
"15124",44,2,92.095,"4","6","1"
"15125",47,15,768.565333333333,"1","5","4"
"15127",87,1,406.53,"6","3","1"
"15128",82,4,360.875,"2","2","1"
"15129",72,11,313.4,"1","5","4"
"15130",191,1,330.11,"3","1","3"
"15132",40,5,195.586,"5","2","2"
"15133",149,3,311.94,"2","1","3"
"15134",36,8,173.49875,"1","2","2"
"15135",261,1,139.05,"4","4","5"
"15136",24,4,321.675,"5","2","1"
"15139",261,2,89.48,"4","4","5"
"15140",74,7,336.321428571429,"2","2","2"
"15142",68,1,498.74,"6","3","1"
"15143",247,1,259.45,"3","1","5"
"15144",30,17,383.555294117647,"1","5","4"
"15145",26,4,298.6825,"5","2","1"
"15146",186,2,663.58,"2","3","3"
"15147",262,1,623.5,"3","1","5"
"15148",32,1,301.29,"4","6","1"
"15149",155,1,520.8,"3","1","3"
"15150",39,10,525.933,"1","5","2"
"15152",31,13,365.053076923077,"1","5","4"
